Продаю или меняю с вашей доплатой!!!,7 000 KGS,/bishkek/ads/prodau-ili-menau-s-vasej-doplatoj-id-55725992
0502 240024,600 KGS,/bishkek/ads/0502-240024-id-41005137
"Срочно продаю xiaomi, 4a просьба звонить СРОЧНО ",3 500 KGS,/bishkek/ads/srocno-prodau-xiaomi-4a-prosba-zvonit-srocno-id-55672287
Продается Mi not 5 состояния идеал 10/10 коробка доки есть,10 500 KGS,/bishkek/ads/prodaetsa-mi-not-5-sostoania-ideal-1010-korobka-doki-est-id-55725261
Самсунг(samsung) j5 срочно обмен не интересует,4 000 KGS,/osh/ads/samsungsamsung-j5-srocno-obmen-ne-interesuet-id-53411648
"Меняю на Айфон 5s,5. TALK BAND и беспроводные",2 000 KGS,/bishkek/ads/menau-na-ajfon-5s5-talk-band-i-besprovodnye-id-54730880
Продаю айфон 4$ 16гб сост-я ляля с,4 500 KGS,/lebedinovka/ads/prodau-ajfon-4-16gb-sost-a-lala-s-id-47081322
"Продаю новую батарею от Lenovo ( Леново батарейку, аккумулятор)",299 KGS,/kant/ads/prodau-novuu-batareu-ot-lenovo-lenovo-batarejku-akkumulator-id-55430826
Чехол для телефона. Samsung galaxy A710,80 KGS,/bishkek/ads/cehol-dla-telefona-samsung-galaxy-a710-id-52493340
Talk band Y3 в идеальном состоянии все,1 800 KGS,/bishkek/ads/talk-band-y3-v-idealnom-sostoanii-vse-id-55193866
Продам Samsung Galaxy ACE3.Есть защитное стекло.,1 999 KGS,/bishkek/ads/prodam-samsung-galaxy-ace3est-zasitnoe-steklo-id-45826287
"На запчасти, не работает, плата не работает",500 KGS,/bishkek/ads/na-zapcasti-ne-rabotaet-plata-ne-rabotaet-id-54944464
Продаю mi band 1 в идеальном состоянии минус надо найти зарядку,380 KGS,/bishkek/ads/prodau-mi-band-1-v-idealnom-sostoanii-minus-nado-najti-zaradku-id-53643617
Продаю или меняю 2 наушники и золотые,2 500 KGS,/bishkek/ads/prodau-ili-menau-2-nausniki-i-zolotye-id-54952977
Два телефона BlackBerry Z30 не работает дисплей у обоих,3 000 KGS,/bishkek/ads/dva-telefona-blackberry-z30-ne-rabotaet-displej-u-oboih-id-54664157
"Продаю J5 2016 в отличном состоянии. 2 сим .4G .16gb. Срочно
",3 800 KGS,/bishkek/ads/prodau-j5-2016-v-otlicnom-sostoanii-2-sim-4g-16gb-srocno-id-55476260
Телефон сатылат абалы жакшы.Бирок,2 000 KGS,/osh/ads/telefon-satylat-abaly-zaksybirok-id-54046394
"Nokia 1100 все родное, ремонт не делали ни разу!",2 000 KGS,/bishkek/ads/nokia-1100-vse-rodnoe-remont-ne-delali-ni-razu-id-55062401
Iphone (айфон) 4 сатылат срочно,3 000 KGS,/osh/ads/iphone-ajfon-4-satylat-srocno-id-52632754
На запчасти,800 KGS,/bishkek/ads/na-zapcasti-id-54962967
"КУПЛЮ КУПЛЮ
хонор 9лайт с разбитым экраном, но целой(живой) платой.",Договорная,/bishkek/ads/kuplu-kuplu-honor-9lajt-s-razbitym-ekranom-no-celojzivoj-platoj-id-55685197
Смарт часы (smartwhatch) сатылат срочно ,1 000 KGS,/osh/ads/smart-casy-smartwhatch-satylat-srocno-id-53592679
S9 plus 6/64 exynos 9810 коробка наушники есть в,35 000 KGS,/bishkek/ads/s9-plus-664-exynos-9810-korobka-nausniki-est-v-id-53432626
Kangertech box 120 цена 2000с.,2 000 KGS,/kok-oi/ads/kangertech-box-120-cena-2000s-id-48577717
"Продаю power bank 5000mah,вода не проницаемый,",800 KGS,/lebedinovka/ads/prodau-power-bank-5000mahvoda-ne-pronicaemyj-id-53658704
Nokia Lumia 930 Gold & Black состояние отличное без комплекта,7 000 KGS,/bishkek/ads/nokia-lumia-930-gold-amp-black-sostoanie-otlicnoe-bez-komplekta-id-54380990
Продаю номер О! ,Договорная,/bishkek/ads/prodau-nomer-o-id-54159265
"Блютуз аирподс,беспроводные наушники,",2 500 KGS,/bishkek/ads/blutuz-airpodsbesprovodnye-nausniki-id-51593189
Продаю отличную подставку для,300 KGS,/bishkek/ads/prodau-otlicnuu-podstavku-dla-id-55562977
Продаю Iphone 6/32 space gray,7 999 KGS,/bishkek/ads/prodau-iphone-632-space-gray-id-55518467
Внимание Выкуп Скупка Сатып Алам ,Договорная,/bishkek/ads/vnimanie-vykup-skupka-satyp-alam-id-55369371
Новые iPhone оригиналы 100% со Штатов ,Договорная,/bishkek/ads/novye-iphone-originaly-100-so-statov-id-52781219
Планшет,6 000 KGS,/bishkek/ads/planset-id-55145515
Срочно продаю ж7 или меняю с моей,7 000 KGS,/bishkek/ads/srocno-prodau-z7-ili-menau-s-moej-id-50323265
,,
Есть карабка на iPhone 5 s ,Договорная,/kara-suu/ads/est-karabka-na-iphone-5-s-id-54974517
SIM-карты,250 KGS,/kara-suu/ads/sim-karty-id-53031199
Mi8 lait телефон в идеальном состоянии,12 999 KGS,/sokuluk/ads/mi8-lait-telefon-v-idealnom-sostoanii-id-55067596
Продаю не рабочий тел Самсунг,100 KGS,/lebedinovka/ads/prodau-ne-rabocij-tel-samsung-id-55569312
"Беспроводная зарядка, совместима с",500 KGS,/sokuluk/ads/besprovodnaa-zaradka-sovmestima-s-id-45560956
Чехол на Samsung s8 plus,200 KGS,/bishkek/ads/cehol-na-samsung-s8-plus-id-45289569
 Б/У Чехлы на iPhone 5/ 5s/5se каждая за 100с ,100 KGS,/bishkek/ads/bu-cehly-na-iphone-5-5s5se-kazdaa-za-100s-id-49896443
Обмен на Huawei,31 000 KGS,/bishkek/ads/obmen-na-huawei-id-55128543
Продаю Xaomi Red mi 4X (32г) Состояние,6 900 KGS,/bishkek/ads/prodau-xaomi-red-mi-4x-32g-sostoanie-id-50219581
"Power bank чехол для iphone 5,5c,5s,se",1 200 KGS,/karakol/ads/power-bank-cehol-dla-iphone-55c5sse-id-44403463
Продам 2 iPhone 5g 16 gb или меняю!,9 000 KGS,/karakol/ads/prodam-2-iphone-5g-16-gb-ili-menau-id-55554241
Xiaomi redmi 4a 16gb цена окончательно.,3 500 KGS,/uzgen/ads/xiaomi-redmi-4a-16gb-cena-okoncatelno-id-54789883
"Продаю айфон 6s 16гб, все работает!",12 000 KGS,/bishkek/ads/prodau-ajfon-6s-16gb-vse-rabotaet-id-55456413
"Состояние хорошее, не работает задняя",4 000 KGS,/osh/ads/sostoanie-horosee-ne-rabotaet-zadnaa-id-55436425
Продаю Самсунг А3 в отличном,8 500 KGS,/kant/ads/prodau-samsung-a3-v-otlicnom-id-55725562
Срочно! Iphone 5s 64гиг,5 500 KGS,/kok-oi/ads/srocno-iphone-5s-64gig-id-55601946
"Наушники работают только с sd картой
БЕСПЛАТНАЯ ДОСТАВКА!",750 KGS,/bishkek/ads/nausniki-rabotaut-tolko-s-sd-kartoj-besplatnaa-dostavka-id-51784031
Срочно документ зарядка всё есть с,5 500 KGS,/kok-oi/ads/srocno-dokument-zaradka-vse-est-s-id-55639893
"Обмен на барашку полный комплект,",Договорная,/bishkek/ads/obmen-na-barasku-polnyj-komplekt-id-55308828
Продаю oneplus 5t убийца флагманов!!!б/у,18 000 KGS,/lebedinovka/ads/prodau-oneplus-5t-ubijca-flagmanovbu-id-54446578
Айфон 5 с ,5 000 KGS,/tokmak/ads/ajfon-5-s-id-55388936
Чехол nier automata на Iphone 7/8 plus ,200 KGS,/bishkek/ads/cehol-nier-automata-na-iphone-78-plus-id-54671872
Продаю телефон ,4 000 KGS,/bishkek/ads/prodau-telefon-id-55623559
Продам ASUS смартфон Zenfone2laser,4 000 KGS,/bishkek/ads/prodam-asus-smartfon-zenfone2laser-id-52581391
"Планшет Huawei, на экране есть скол. Работе планшета не мешает.",1 750 KGS,/bishkek/ads/planset-huawei-na-ekrane-est-skol-rabote-planseta-ne-mesaet-id-54251359
Продаю детские смарт часы GPS трекер.,1 500 KGS,/lebedinovka/ads/prodau-detskie-smart-casy-gps-treker-id-54952710
S8 64гб ,15 000 KGS,/bishkek/ads/s8-64gb-id-53797251
"Продам Зарядное устройство asus асус азус
Оригинал
Выход 5.2V-1.0 A",300 KGS,/bishkek/ads/prodam-zaradnoe-ustrojstvo-asus-asus-azus-original-vyhod-52v-10-a-id-49155907
Bluetooth блютуз наушники новые,650 KGS,/bishkek/ads/bluetooth-blutuz-nausniki-novye-id-48783262
Xiaomi mi mix 2 .6-128.меняю на Ми8 . Состояние,Договорная,/bishkek/ads/xiaomi-mi-mix-2-6-128menau-na-mi8-sostoanie-id-54284946
Продаю Nokia 105. Все работает отлично. Есть радио.,1 000 KGS,/kok-oi/ads/prodau-nokia-105-vse-rabotaet-otlicno-est-radio-id-53626043
ОЧЕНЬ СРОЧНО ПРОДАЮ ИЛИ МЕНЯЮ НА SAMSUNG,12 000 KGS,/kok-oi/ads/ocen-srocno-prodau-ili-menau-na-samsung-id-54858592
 легенда.,1 000 KGS,/kok-oi/ads/legenda-id-52646675
Продаю Samsung galaxy S6 edge+ 4/32gb или меняю на,Договорная,/kok-oi/ads/prodau-samsung-galaxy-s6-edge-432gb-ili-menau-na-id-53131308
Продаю ЛЕГЕНДАРНЫЙ Nokia 5130 Xpress Music. Все,1 500 KGS,/kok-oi/ads/prodau-legendarnyj-nokia-5130-xpress-music-vse-id-52646811
Светящая лента для компьютера и,700 KGS,/lebedinovka/ads/svetasaa-lenta-dla-komputera-i-id-53598875
Обмен или продается телефон самсунг,1 500 KGS,/dzhalal-abad/ads/obmen-ili-prodaetsa-telefon-samsung-id-54783999
Продаю айфон 5s цена 3500 все работает,3 500 KGS,/baetov/ads/prodau-ajfon-5s-cena-3500-vse-rabotaet-id-53740879
Телефоны в кредит,Договорная,/bishkek/ads/telefony-v-kredit-id-51755600
"Iphone 5s 32gb без тача, состояние отличное",4 900 KGS,/bishkek/ads/iphone-5s-32gb-bez-taca-sostoanie-otlicnoe-id-54758933
Телефоны в Рассрочку! Без Банка! Без,Договорная,/kok-oi/ads/telefony-v-rassrocku-bez-banka-bez-id-55542522
Телефон в рассрочку без участия банка. Редми нот 7. Note 7,Договорная,/bishkek/ads/telefon-v-rassrocku-bez-ucastia-banka-redmi-not-7-note-7-id-55620416
"MI 8 6/64 global
коробка доки
цена 19000 сом + торг",19 000 KGS,/bishkek/ads/mi-8-664-global-korobka-doki-cena-19000-som-torg-id-55485162
Samsug galaxy Not3 3/32gb. в идеальном состояние.,4 500 KGS,/kok-oi/ads/samsug-galaxy-not3-332gb-v-idealnom-sostoanie-id-52646160
Самсунг А3 2017,7 000 KGS,/bishkek/ads/samsung-a3-2017-id-55724261
,,
Nokia N73 в идеальном состоянии. В своем родном корпусе.,1 400 KGS,/bishkek/ads/nokia-n73-v-idealnom-sostoanii-v-svoem-rodnom-korpuse-id-55098377
Sony Ericsson W810 в отличном состоянии. Работает безотказно.,1 400 KGS,/bishkek/ads/sony-ericsson-w810-v-otlicnom-sostoanii-rabotaet-bezotkazno-id-55098255
Продаю блютуз bluetooth наушники в,650 KGS,/bishkek/ads/prodau-blutuz-bluetooth-nausniki-v-id-46627593
Nokia 6310i в идеальном состоянии.,7 500 KGS,/bishkek/ads/nokia-6310i-v-idealnom-sostoanii-id-55545972
"РЕДМИ НОТ 4 32G, В ХОРОШЕМ СОСТОЯНИИ,",Договорная,/kant/ads/redmi-not-4-32g-v-horosem-sostoanii-id-55247911
Iphone 7 память 128gb. Состояние отличное! Не rev. Все родное,22 900 KGS,/bishkek/ads/iphone-7-pamat-128gb-sostoanie-otlicnoe-ne-rev-vse-rodnoe-id-54192488
"Продаю iphone 6s silver 16 gb, 100% не реф, в",13 000 KGS,/bishkek/ads/prodau-iphone-6s-silver-16-gb-100-ne-ref-v-id-53421785
Чехол для сяоми редми 3s б/у,150 KGS,/kant/ads/cehol-dla-saomi-redmi-3s-bu-id-41651375
Новые красивые чехлы на сяоми редми 4х,250 KGS,/kant/ads/novye-krasivye-cehly-na-saomi-redmi-4h-id-47328432
Самсунг j5 2016,Договорная,/bishkek/ads/samsung-j5-2016-id-54651523
"Сотовый телефон Samsung S5380 WaveY La Fleur,",1 400 KGS,/bishkek/ads/sotovyj-telefon-samsung-s5380-wavey-la-fleur-id-49717157
Ищешь телефон для себя? Значит вы,Договорная,/bishkek/ads/ises-telefon-dla-seba-znacit-vy-id-54889820
Продам новый ми 8 лайт 4/64 ... цена 13990 с.,13 990 KGS,/bishkek/ads/prodam-novyj-mi-8-lajt-464-cena-13990-s-id-55164658
"Продаю Iphone 6 ( айфон 6) 32 гб, телефон 2017",16 000 KGS,/novopokrovka/ads/prodau-iphone-6-ajfon-6-32-gb-telefon-2017-id-50275704
"Айфон 6s 64г в хорошем состоянии, без царапин, с коробкой! ",12 000 KGS,/bishkek/ads/ajfon-6s-64g-v-horosem-sostoanii-bez-carapin-s-korobkoj-id-54430366
Продаю Power Bank фирменный Xiaomi,1 200 KGS,/lebedinovka/ads/prodau-power-bank-firmennyj-xiaomi-id-55681339
Продаю телефон Самсунг А3 2016 г. В,7 000 KGS,/lebedinovka/ads/prodau-telefon-samsung-a3-2016-g-v-id-53128371
"Беспроводной блютуз наушники стерео,очень удобно для спорта.",400 KGS,/bishkek/ads/besprovodnoj-blutuz-nausniki-stereoocen-udobno-dla-sporta-id-54230005
"Galaxy s6 age синего цвета 32гю, сотояние отличное пользовалась мама",10 000 KGS,/bishkek/ads/galaxy-s6-age-sinego-cveta-32gu-sotoanie-otlicnoe-polzovalas-mama-id-49521747
СРОЧНО!!! ЦЕНА СНИЖЕНА!!! Умные часы от,2 500 KGS,/bishkek/ads/srocno-cena-snizena-umnye-casy-ot-id-32315610
"Samsung galaxy j5 2015 год 8 gb,есть царапины на",5 500 KGS,/kant/ads/samsung-galaxy-j5-2015-god-8-gbest-carapiny-na-id-51357587
Beeline smart 2 б/у,2 500 KGS,/lebedinovka/ads/beeline-smart-2-bu-id-42134147
Выкуп смарфтонов Samsung Galaxy в любом,1 500 KGS,/bishkek/ads/vykup-smarftonov-samsung-galaxy-v-lubom-id-49384702
Продаю Redmi S2 MIUI GLOBAL !Состояние,8 400 KGS,/bishkek/ads/prodau-redmi-s2-miui-global-sostoanie-id-49736142
Продаю чехлы на HTC U 11,600 KGS,/bishkek/ads/prodau-cehly-na-htc-u-11-id-52264329
Еще список в описании. Номера Beeline с,Договорная,/bishkek/ads/ese-spisok-v-opisanii-nomera-beeline-s-id-52851555
"Продаю Iphone 6S Plus, 128 GB, Rose Gold. В идеальном",25 000 KGS,/bishkek/ads/prodau-iphone-6s-plus-128-gb-rose-gold-v-idealnom-id-55024342
"0508888821 😍👑
0508888847",1 790 KGS,/bishkek/ads/0508888821-0508888847-id-51691629
VIPNOMERAKG😍,Договорная,/bishkek/ads/vipnomerakg-id-51880735
Продаю номер,6 000 KGS,/bishkek/ads/prodau-nomer-id-51318358
"Скупка телефонов Meizu. Скупка. xiaomi redmi 3,",1 500 KGS,/bishkek/ads/skupka-telefonov-meizu-skupka-xiaomi-redmi-3-id-49630961
VIPNOMERAKG👌,199 USD,/bishkek/ads/vipnomerakg-id-51896168
"0501888180 🇰🇬 Будут скидки, пишите, звоните, рады будем ответить Вам!",350 KGS,/bishkek/ads/0501888180-budut-skidki-pisite-zvonite-rady-budem-otvetit-vam-id-54068199
Продам сотовый телефон Самсунг S4. В рабочем состоянии.,Договорная,/bishkek/ads/prodam-sotovyj-telefon-samsung-s4-v-rabocem-sostoanii-id-54534199
"0500533333🔥💣 Будут скидки, пишите, звоните, рады будем ответить Вам!",9 500 KGS,/bishkek/ads/0500533333-budut-skidki-pisite-zvonite-rady-budem-otvetit-vam-id-54067863
"Шикарные, элегантные номера!",Договорная,/bishkek/ads/sikarnye-elegantnye-nomera-id-42896666
0508888448 😍,1 490 KGS,/bishkek/ads/0508888448-id-51923352
" Номера с закрытым тарифом ""Можно Всё",199 KGS,/bishkek/ads/nomera-s-zakrytym-tarifom-mozno-vse-id-54697675
Продаю iPhone X 64 гб белый,51 000 KGS,/bishkek/ads/prodau-iphone-x-64-gb-belyj-id-55580266
"Продаю iphone 8 plus идеал 64гб красный
полный комплект ",43 000 KGS,/bishkek/ads/prodau-iphone-8-plus-ideal-64gb-krasnyj-polnyj-komplekt-id-52822709
Телефон в рассрочку без участия банка. Редми нот 7. Note 7,Договорная,/bishkek/ads/telefon-v-rassrocku-bez-ucastia-banka-redmi-not-7-note-7-id-55620416
Xiaomi Mi A2 Lite (3/32) dual sim. Global versia.,8 000 KGS,/bishkek/ads/xiaomi-mi-a2-lite-332-dual-sim-global-versia-id-54504176
Продаю iphone 7+,32 000 KGS,/bishkek/ads/prodau-iphone-7-id-54072688
95 сом за две недели!!!,399 KGS,/bishkek/ads/95-som-za-dve-nedeli-id-54697753
Продаю Huawei y5 2017 состояние ближе к,3 000 KGS,/bishkek/ads/prodau-huawei-y5-2017-sostoanie-blize-k-id-54396189
,,
Срочно продаю Айфон5 64гиг iPhone5 64g,Договорная,/bishkek/ads/srocno-prodau-ajfon5-64gig-iphone5-64g-id-54239513
"0508888770 😍 Будут скидки, пишите, звоните, рады будем ответить Вам!",990 KGS,/bishkek/ads/0508888770-budut-skidki-pisite-zvonite-rady-budem-otvetit-vam-id-54067995
0700800006 😍,1 990 KGS,/bishkek/ads/0700800006-id-53069802
"0500111110 ❤️😍 Будут скидки, пишите, звоните, рады будем ответить Вам!",200 USD,/bishkek/ads/0500111110-budut-skidki-pisite-zvonite-rady-budem-otvetit-vam-id-54067937
Нокиа 1208 всё в оригинале.отличное состояние.цена 850 сом,850 KGS,/bishkek/ads/nokia-1208-vse-v-originaleotlicnoe-sostoaniecena-850-som-id-55367979
Продаю Huawei y5 состояние идеал 16гига интернет 4ж,3 000 KGS,/bishkek/ads/prodau-huawei-y5-sostoanie-ideal-16giga-internet-4z-id-54469140
"По каждому номеру можем договориться, звоните.",550 KGS,/bishkek/ads/po-kazdomu-nomeru-mozem-dogovoritsa-zvonite-id-52605836
Продаю номера,Договорная,/bishkek/ads/prodau-nomera-id-53807990
Смартфон андроид 350 сом.2 сим глючит сенсор.HIGHSCREEN.,350 KGS,/bishkek/ads/smartfon-android-350-som2-sim-glucit-sensorhighscreen-id-55679023
СКИДКИ 20%. Внизу список и цены на,Договорная,/bishkek/ads/skidki-20-vnizu-spisok-i-ceny-na-id-52806144
Самсунг А6 32gb. под масло с коробкой.,10 000 KGS,/bishkek/ads/samsung-a6-32gb-pod-maslo-s-korobkoj-id-55672042
Продаю. Редми 5 состояние отлично. Очень хороший и удобный телефон.,5 850 KGS,/bishkek/ads/prodau-redmi-5-sostoanie-otlicno-ocen-horosij-i-udobnyj-telefon-id-55725237
SIM-карты,2 700 KGS,/bishkek/ads/sim-karty-id-53013750
Срочно продаю телефон Redmi 4x gold апарат в,Договорная,/bishkek/ads/srocno-prodau-telefon-redmi-4x-gold-aparat-v-id-55303154
SIM-карты,699 KGS,/bishkek/ads/sim-karty-id-54697700
Торг. уместен.,590 KGS,/bishkek/ads/torg-umesten-id-51415023
"Наушник!
спортивный!
новый!",640 KGS,/bishkek/ads/nausnik-sportivnyj-novyj-id-55152186
SIM-карты,1 490 KGS,/bishkek/ads/sim-karty-id-51769727
Samsung Galaxy Grand prime Duos.,4 000 KGS,/bishkek/ads/samsung-galaxy-grand-prime-duos-id-54149571
"Смартфоны с разбитыми экранами,",Договорная,/bishkek/ads/smartfony-s-razbitymi-ekranami-id-52755125
Куплю кнопку вк или телефон на запчасти lg f160k,Договорная,/bishkek/ads/kuplu-knopku-vk-ili-telefon-na-zapcasti-lg-f160k-id-52950097
Iphone 7-32gb сотояние отличное ,18 000 KGS,/bishkek/ads/iphone-7-32gb-sotoanie-otlicnoe-id-55098100
Нокия е 50 цвет черный состояние хорошее ,2 000 KGS,/bishkek/ads/nokia-e-50-cvet-cernyj-sostoanie-horosee-id-55477182
Nokia X2dual sim . в идеальном состоянии. защитная плёнка на экране.,2 500 KGS,/bishkek/ads/nokia-x2dual-sim-v-idealnom-sostoanii-zasitnaa-plenka-na-ekrane-id-52854713
Куплю заднее стекло и заглушку зарядки на sony xperia z1 c6903,Договорная,/bishkek/ads/kuplu-zadnee-steklo-i-zaglusku-zaradki-na-sony-xperia-z1-c6903-id-55565910
Продаю. Redmi (Xiaomi) все комплект.,5 750 KGS,/bishkek/ads/prodau-redmi-xiaomi-vse-komplekt-id-55725050
"Продаю телефон Micromax, документы,",3 000 KGS,/bishkek/ads/prodau-telefon-micromax-dokumenty-id-51055664
"Чехлы на Айфон 6 и 6s
Каждый по 100 сом",100 KGS,/bishkek/ads/cehly-na-ajfon-6-i-6s-kazdyj-po-100-som-id-55178912
"Срочно продаю Samsung Galaxy GT-7562 2-симка.
1300сом",1 300 KGS,/bishkek/ads/srocno-prodau-samsung-galaxy-gt-7562-2-simka-1300som-id-55669378
Коробки от айфон 5s и 6s !(с документами),300 KGS,/bishkek/ads/korobki-ot-ajfon-5s-i-6s-s-dokumentami-id-54710852
Samsung Galaxy A3 (КОРОБКИ) может кому то нужно,Договорная,/bishkek/ads/samsung-galaxy-a3-korobki-mozet-komu-to-nuzno-id-51710253
Samsung A7,17 000 KGS,/bishkek/ads/samsung-a7-id-55725089
"SAMSUNG NOTE 8 BLACK. Есть мелкий скол, на",21 000 KGS,/kok-oi/ads/samsung-note-8-black-est-melkij-skol-na-id-53427950
Xiaomi redmi pro prime (4+64) б/у,5 000 KGS,/bishkek/ads/xiaomi-redmi-pro-prime-464-bu-id-44820952
"Продаю новый Премиум номер О! 500000300, обмен не интересует. ",19 000 KGS,/bishkek/ads/prodau-novyj-premium-nomer-o-500000300-obmen-ne-interesuet-id-55498463
"Mi5 32 гигабайт састаяния хорошый коробка, документы есть",7 500 KGS,/bishkek/ads/mi5-32-gigabajt-sastaania-horosyj-korobka-dokumenty-est-id-53412569
Новый номер Билайн: 220000500. Обмен не интересует. ,4 000 KGS,/novopokrovka/ads/novyj-nomer-bilajn-220000500-obmen-ne-interesuet-id-52853851
Новый номер Билайн- 220 888 000. Обмен не интересует. ,3 000 KGS,/novopokrovka/ads/novyj-nomer-bilajn-220-888-000-obmen-ne-interesuet-id-52853981
Редми телефоны в рассрочку. Нужно,Договорная,/bishkek/ads/redmi-telefony-v-rassrocku-nuzno-id-55728955
Продаются Power Bank от компании Mi реплики,350 KGS,/bishkek/ads/prodautsa-power-bank-ot-kompanii-mi-repliki-id-55417637
Продаю iphone 7+,32 000 KGS,/bishkek/ads/prodau-iphone-7-id-54072688
Карманная батарея Romoss QS05 5000 mAh,750 KGS,/bishkek/ads/karmannaa-batarea-romoss-qs05-5000-mah-id-54535184
"Iphone 5s 32gb без тача, состояние отличное",4 900 KGS,/bishkek/ads/iphone-5s-32gb-bez-taca-sostoanie-otlicnoe-id-54758933
"Меняю на андроит,внешний вид",Договорная,/bishkek/ads/menau-na-androitvnesnij-vid-id-55723995
Samsung galaxy ( A 8 +) идаел,19 999 KGS,/bishkek/ads/samsung-galaxy-a-8-idael-id-55724924
,,
Nokia 1280 состояние отличное фонарь и,800 KGS,/bishkek/ads/nokia-1280-sostoanie-otlicnoe-fonar-i-id-55612169
Redmi 5plus отличном состоянии глобальной,Договорная,/suzak/ads/redmi-5plus-otlicnom-sostoanii-globalnoj-id-54797702
Продаю редми 4А 2018 ,Договорная,/bosteri/ads/prodau-redmi-4a-2018-id-55476642
Телефон хороший все работает обмен есть,8 000 KGS,/osh/ads/telefon-horosij-vse-rabotaet-obmen-est-id-55603078
Samsung J1 (6) отличное состояние. документы и наушники родные.,3 800 KGS,/bishkek/ads/samsung-j1-6-otlicnoe-sostoanie-dokumenty-i-nausniki-rodnye-id-52991360
Нокиа 7280,7 000 KGS,/bishkek/ads/nokia-7280-id-55643844
Нокиа Е75 состояние хорошее ,7 500 KGS,/bishkek/ads/nokia-e75-sostoanie-horosee-id-55461629
"LG 0168 на запчасти""сломан дисплей""",850 KGS,/bishkek/ads/lg-0168-na-zapcastisloman-displej-id-51589904
Продаю lg k8 lte ,4 000 KGS,/karakol/ads/prodau-lg-k8-lte-id-55493938
Nokia e7 б/у хорошое состояние,2 000 KGS,/bishkek/ads/nokia-e7-bu-horosoe-sostoanie-id-52017886
Samsung Galaxy J2 prime. отличное состояние. ,5 000 KGS,/bishkek/ads/samsung-galaxy-j2-prime-otlicnoe-sostoanie-id-45366211
Нокиа 27 00,550 KGS,/bishkek/ads/nokia-27-00-id-55492211
Apple Iphone,6 500 KGS,/bishkek/ads/apple-iphone-id-55065082
Продаю айфон 6 Gold 16 гб. Состояние,10 000 KGS,/bishkek/ads/prodau-ajfon-6-gold-16-gb-sostoanie-id-54714274
"Sony Ericsson Xperia X10 mini
",2 000 KGS,/bishkek/ads/sony-ericsson-xperia-x10-mini-id-53803590
"Продаю note 3,отличное состояние",5 500 KGS,/bishkek/ads/prodau-note-3otlicnoe-sostoanie-id-55479135
"Beeline Smart 3, коробка, зарядка, читает другие симки ",1 800 KGS,/bishkek/ads/beeline-smart-3-korobka-zaradka-citaet-drugie-simki-id-50192809
Распродажа Samsung A6 2018 (3/32) в связи с,12 500 KGS,/bishkek/ads/rasprodaza-samsung-a6-2018-332-v-svazi-s-id-53855567
Mi Band 3. Xiomi.Фитнес браслет-часы.,2 500 KGS,/bishkek/ads/mi-band-3-xiomifitnes-braslet-casy-id-55375892
Powerbank mi 20000mAh. цвет: (white) белый. Заряжает,2 100 KGS,/bishkek/ads/powerbank-mi-20000mah-cvet-white-belyj-zarazaet-id-55518152
"Чехлы на Айфон 6S. 5 шт б/у, состояние",Договорная,/bishkek/ads/cehly-na-ajfon-6s-5-st-bu-sostoanie-id-52557558
"Чехол на mi a2, mi 6x, redmi not 5, redmi 4x они все новые",350 KGS,/bishkek/ads/cehol-na-mi-a2-mi-6x-redmi-not-5-redmi-4x-oni-vse-novye-id-52636645
"Флешка 4гб,2гб,1гб,0,5гб новые",Договорная,/bishkek/ads/fleska-4gb2gb1gb05gb-novye-id-55158681
"Samsung note 4/32 черный , состояние отличное",6 500 KGS,/osh/ads/samsung-note-432-cernyj-sostoanie-otlicnoe-id-53932004
Нокия 3510i/// Легенда/// цветной экран///,Договорная,/bishkek/ads/nokia-3510i-legenda-cvetnoj-ekran-id-50133223
Redmi Note 5. Один из лучших телефонов от MI.,11 500 KGS,/bishkek/ads/redmi-note-5-odin-iz-lucsih-telefonov-ot-mi-id-55517467
Продам шикарный комплект номеров 3х,16 500 KGS,/bishkek/ads/prodam-sikarnyj-komplekt-nomerov-3h-id-51001214
Продаю айфон 4 s не ловит нашу сеть,2 000 KGS,/lebedinovka/ads/prodau-ajfon-4-s-ne-lovit-nasu-set-id-53175704
Powerbank mi. 10000 mAh. цвет белый. Заряжает все,1 600 KGS,/bishkek/ads/powerbank-mi-10000-mah-cvet-belyj-zarazaet-vse-id-55517927
Продам телефон редми нот5 все,9 500 KGS,/bishkek/ads/prodam-telefon-redmi-not5-vse-id-55683708
Продам шикарный комплект номеров 3х,12 000 KGS,/bishkek/ads/prodam-sikarnyj-komplekt-nomerov-3h-id-51001365
Redmi A2 lite ,10 500 KGS,/bishkek/ads/redmi-a2-lite-id-51124804
Куплю телефон в расрочку Балыкчы От 5000 до 10000,10 000 KGS,/balykchi/ads/kuplu-telefon-v-rasrocku-balykcy-ot-5000-do-10000-id-54727745
Номера все новые. В упаковке. Цена: 5 500. По всем вопросам звонить,5 500 KGS,/bishkek/ads/nomera-vse-novye-v-upakovke-cena-5-500-po-vsem-voprosam-zvonit-id-4465282
Продаю нокия 100 робочим состояния цена договорная,Договорная,/bishkek/ads/prodau-nokia-100-robocim-sostoania-cena-dogovornaa-id-55655651
Срочно продам платиновый номер,30 000 KGS,/bishkek/ads/srocno-prodam-platinovyj-nomer-id-55044523
